FUENTE_PAGO,ID_PAGO,FECHA_PAGO,FECHA_REMESA,IDCLIENTE,IDMOROSO,MONTO
MEMO_PAGO_OPERADOR,770814,2020-04-13,2020-04-14,FRANCES_2012,3264,6000
MEMO_PAGO_OPERADOR,794605,2020-08-13,2020-08-14,FRANCES_2012,4940,11700
MEMO_PAGO_OPERADOR,793298,2020-08-04,2020-08-06,FRANCES_2012,3462,1000
MEMO_PAGO_OPERADOR,758565,2020-02-05,2020-02-11,HSBC_LEGALES_TEMP,1836,1885
PAGOPOTENCIAL,28503,2020-08-10,,AMEX_PARM,2095,27301
MEMO_PAGO_OPERADOR,770353,2020-04-08,2020-04-13,FRANCES_2012,5355,6500
MEMO_PAGO_OPERADOR,766537,2020-03-10,2020-10-27,FRANCES_2012,4268,0
MEMO_PAGO_OPERADOR,853380,2021-05-12,2021-05-12,FRANCES_2012,2513,500
MEMO_PAGO_OPERADOR,847244,2021-04-15,2021-04-16,FRANCES_2012,7394,4745
PAGOPOTENCIAL,113127,2021-02-26,,AMEX_TNLM,7762,2460
MEMO_PAGO_OPERADOR,863828,2021-06-25,,FRANCES_2012,3581,0
MEMO_PAGO_OPERADOR,761267,2020-02-18,2020-02-20,BSR_TARDIA,8206,5715
MEMO_PAGO_OPERADOR,834401,2021-01-20,2021-02-01,FRANCES_2012,4827,1290
PAGOPOTENCIAL,112438,2021-02-11,,AMEX_PARM,2555,5453
PAGOPOTENCIAL,107310,2020-11-10,,AMEX_QRNM,1110,4400
MEMO_PAGO_OPERADOR,834048,2021-01-27,2021-01-29,FRANCES_2012,2381,19200
PAGOPOTENCIAL,76555,2020-04-15,,AMEX_PARM,1998,4000
MEMO_PAGO_OPERADOR,834109,2021-01-29,,FRANCES_2012,8630,0
MEMO_PAGO_OPERADOR,860861,2021-06-04,2021-06-07,FRANCES_2012,5080,14700
MEMO_PAGO_OPERADOR,809965,2020-10-21,2020-10-22,FRANCES_2012,7188,505
MEMO_PAGO_OPERADOR,776594,2020-05-11,2020-06-10,FRANCES_2012,8266,11500
PAGOPOTENCIAL,97435,2020-01-06,,AMEX_PARM,7157,15000
MEMO_PAGO_OPERADOR,811996,2020-11-05,2020-11-05,FRANCES_2012,2295,2190
MEMO_PAGO_OPERADOR,764028,2020-03-03,2020-10-27,FRANCES_2012,7521,0
MEMO_PAGO_OPERADOR,757592,2020-01-31,2020-01-31,FRANCES_2012,6145,3000
MEMO_PAGO_OPERADOR,855983,2021-05-18,2021-05-19,BSR_TARDIA,8456,11050
MEMO_PAGO_OPERADOR,766886,2020-03-11,2020-03-12,FRANCES_2012,2092,3000
PAGOPOTENCIAL,96837,2020-04-22,,AMEX_TNLM,3158,20
MEMO_PAGO_OPERADOR,772929,2020-04-24,2020-04-28,BSR_TARDIA,3018,4300
MEMO_PAGO_OPERADOR,752639,2020-01-10,2020-01-14,FRANCES_2012,4312,6265
MEMO_PAGO_OPERADOR,863506,2021-06-22,,HSBC_2019,2586,0
PAGOPOTENCIAL,48006,2020-03-04,,AMEX_PARM,1902,7300
MEMO_PAGO_OPERADOR,840943,2021-03-15,2021-03-15,FRANCES_2012,2987,3500
MEMO_PAGO_OPERADOR,824327,2020-12-19,2020-12-23,FRANCES_2012,2733,6400
MEMO_PAGO_OPERADOR,774626,2020-04-24,2020-05-06,FRANCES_2012,9338,450
MEMO_PAGO_OPERADOR,849692,2021-04-20,2021-04-29,FRANCES_2012,9596,3400
MEMO_PAGO_OPERADOR,805042,2020-09-28,2020-09-29,FRANCES_2012,1667,6800
MEMO_PAGO_OPERADOR,799200,2020-08-21,,FRANCES_2012,3146,0
PAGOPOTENCIAL,96278,2020-10-05,,AMEX_PARM,3105,6000
PAGOPOTENCIAL,47185,2020-08-20,,AMEX_PBRM,3889,773.56
PAGOPOTENCIAL,48897,2020-06-24,,AMEX_PARM,6170,15962.74
PAGOPOTENCIAL,99382,2020-05-18,,AMEX_PALM,7664,108000
MEMO_PAGO_OPERADOR,827041,2021-01-04,,FRANCES_2012,7381,0
PAGOPOTENCIAL,112044,2021-02-01,,AMEX_QRPM,2498,13532.07
PAGOPOTENCIAL,109724,2020-12-21,,HSBC_2019,8047,1600
MEMO_PAGO_OPERADOR,830636,2021-01-06,,HSBC_LEGALES_TEMP,5083,0
MEMO_PAGO_OPERADOR,810926,2020-10-26,2020-10-28,FRANCES_2012,2084,4000
MEMO_PAGO_OPERADOR,782323,2020-06-09,2020-10-27,FRANCES_2012,5666,0
PAGOPOTENCIAL,108757,2020-11-24,,AMEX_PBRM,7330,4150.76
PAGOPOTENCIAL,59864,2020-07-07,,AMEX_PALM,9565,2672
MEMO_PAGO_OPERADOR,788775,2020-07-13,2020-07-14,FRANCES_2012,5699,3110
MEMO_PAGO_OPERADOR,812829,2020-11-10,2020-11-16,BSR_TARDIA,4353,3500
MEMO_PAGO_OPERADOR,770934,2020-04-14,2020-04-15,FRANCES_2012,5044,5300
MEMO_PAGO_OPERADOR,773980,2020-04-29,2020-05-04,FRANCES_2012,1618,5500
PAGOPOTENCIAL,48827,2020-03-02,,AMEX_TNLM,7721,2700.81
MEMO_PAGO_OPERADOR,788244,2020-07-08,2020-10-27,FRANCES_2012,6054,0
PAGOPOTENCIAL,118406,2021-05-28,,AMEX_TNLM,9482,13032.22
MEMO_PAGO_OPERADOR,794190,2020-08-10,2020-08-12,FRANCES_2012,5040,4100
MEMO_PAGO_OPERADOR,784624,2020-06-22,2020-06-22,FRANCES_2012,8034,3210
MEMO_PAGO_OPERADOR,767812,2020-03-16,2020-10-27,FRANCES_2012,6076,0
MEMO_PAGO_OPERADOR,763334,2020-02-28,2020-02-28,FRANCES_2012,4012,2000
MEMO_PAGO_OPERADOR,766680,2020-03-10,2020-03-11,FRANCES_2012,2986,4800
PAGOPOTENCIAL,50308,2020-08-12,,HSBC_LEGALES_TEMP,6249,3510
MEMO_PAGO_OPERADOR,838865,2021-03-05,2021-03-08,BSR_TARDIA,3225,2366.7
MEMO_PAGO_OPERADOR,863062,2021-06-15,2021-06-17,FRANCES_2012,5451,900
PAGOPOTENCIAL,16792,2020-10-14,,AMEX_PARM,2736,10400
MEMO_PAGO_OPERADOR,752168,2020-01-09,2020-01-10,FRANCES_2012,5733,2300
PAGOPOTENCIAL,84547,2020-04-22,,AMEX_PALM,3704,330
MEMO_PAGO_OPERADOR,818672,2020-11-30,2020-12-01,FRANCES_2012,9187,4420
MEMO_PAGO_OPERADOR,840343,2021-03-09,2021-03-10,FRANCES_2012,4586,1150
MEMO_PAGO_OPERADOR,827704,2021-01-08,2021-01-11,FRANCES_2012,7590,3900
MEMO_PAGO_OPERADOR,774958,2020-05-07,2020-05-07,FRANCES_2012,6481,5000
MEMO_PAGO_OPERADOR,805936,2020-10-05,2020-10-05,FRANCES_2012,3791,3000
MEMO_PAGO_OPERADOR,774802,2020-05-06,2020-05-08,BSR_TARDIA,9319,3471
MEMO_PAGO_OPERADOR,860910,2021-06-04,2021-06-07,FRANCES_2012,6202,4200
MEMO_PAGO_OPERADOR,767734,2020-03-16,2020-03-17,FRANCES_2012,8420,4610
MEMO_PAGO_OPERADOR,777044,2020-05-11,2020-05-12,FRANCES_2012,8578,7000
MEMO_PAGO_OPERADOR,836621,2021-02-11,,HSBC_LEGALES_TEMP,5402,0
MEMO_PAGO_OPERADOR,799346,2020-09-02,,FRANCES_2012,7761,0
PAGOPOTENCIAL,15137,2020-10-08,,HSBC_LEGALES14,6437,4700
MEMO_PAGO_OPERADOR,750416,2020-01-02,2020-01-03,FRANCES_2012,7731,1780
MEMO_PAGO_OPERADOR,810211,2020-10-23,2020-10-26,BSR_TARDIA,7097,6243.55
PAGOPOTENCIAL,81984,2020-09-24,,AMEX_PALM,4674,10430
MEMO_PAGO_OPERADOR,772174,2020-04-21,2020-04-21,FRANCES_2012,1073,1850
MEMO_PAGO_OPERADOR,839292,2021-03-05,2021-03-09,FRANCES_2012,6524,2400
MEMO_PAGO_OPERADOR,759935,2020-02-11,2020-02-12,HSBC_LEGALES_TEMP,3227,6701
MEMO_PAGO_OPERADOR,863083,2021-06-17,,FRANCES_2012,7611,0
MEMO_PAGO_OPERADOR,771720,2020-04-19,2020-04-22,BSR_TARDIA,7837,7980.58
PAGOPOTENCIAL,115617,2021-03-22,,AMEX_PALM,4483,11837.81
MEMO_PAGO_OPERADOR,757739,2020-01-31,2020-01-31,FRANCES_2012,3092,8600
MEMO_PAGO_OPERADOR,763923,2020-03-02,2020-03-03,FRANCES_2012,3134,50
MEMO_PAGO_OPERADOR,847131,2021-04-14,,HSBC_LEGALES_TEMP,8450,0
PAGOPOTENCIAL,106093,2020-11-11,,AMEX_PALM,8395,1500
MEMO_PAGO_OPERADOR,778246,2020-05-18,2020-05-19,FRANCES_2012,5293,3200
MEMO_PAGO_OPERADOR,854779,2021-05-14,2021-05-17,FRANCES_2012,8254,3800
MEMO_PAGO_OPERADOR,793491,2020-08-07,,FRANCES_2012,8024,0
MEMO_PAGO_OPERADOR,755955,2020-01-24,2020-01-27,FRANCES_2012,4333,4540
PAGOPOTENCIAL,109667,2020-12-21,,HSBC_LEGALES_TEMP,2289,5000
MEMO_PAGO_OPERADOR,783652,2020-06-16,2020-06-17,BSR_TARDIA,2148,24000
MEMO_PAGO_OPERADOR,799937,2020-09-07,2020-09-28,HSBC_LEGALES_TEMP,5112,2700
MEMO_PAGO_OPERADOR,821918,2020-12-11,2020-12-11,FRANCES_2012,8089,2100
MEMO_PAGO_OPERADOR,795576,2020-08-20,2020-08-21,BSR_TARDIA,4037,1467
PAGO,73382,2020-02-18,,FRANCES_2012,3607,12200
PAGOPOTENCIAL,116148,2021-04-12,,AMEX_PARM,5050,10325.28
MEMO_PAGO_OPERADOR,799087,2020-09-01,2020-09-02,FRANCES_2012,7461,1000
MEMO_PAGO_OPERADOR,828115,2021-01-12,,FRANCES_2012,3056,0
PAGOPOTENCIAL,111374,2021-01-08,,AMEX_PALM,4076,10335.37
MEMO_PAGO_OPERADOR,766818,2020-03-05,2020-03-12,BSR_TARDIA,4910,5000
PAGOPOTENCIAL,109917,2020-12-28,,AMEX_PNCM,7092,11657.3
MEMO_PAGO_OPERADOR,773771,2020-04-29,2020-05-04,BSR_TARDIA,4355,8560
MEMO_PAGO_OPERADOR,776983,2020-05-12,2020-05-12,FRANCES_2012,9367,9000
MEMO_PAGO_OPERADOR,806338,2020-10-07,2020-10-07,FRANCES_2012,4764,3100
MEMO_PAGO_OPERADOR,779208,2020-05-21,2020-10-27,FRANCES_2012,9896,0
PAGOPOTENCIAL,116366,2021-04-16,,AMEX_PALM,3077,1500
PAGO,1267602,2021-07-07,,BSR_TARDIA,7799,15931
MEMO_PAGO_OPERADOR,791926,2020-07-27,2020-07-29,FRANCES_2012,8149,200
MEMO_PAGO_OPERADOR,863838,2021-06-25,2021-06-25,FRANCES_2012,8071,6000
MEMO_PAGO_OPERADOR,828091,2021-01-12,,FRANCES_2012,8322,0
MEMO_PAGO_OPERADOR,802755,2020-09-16,2020-09-16,FRANCES_2012,8033,3400
PAGOPOTENCIAL,109646,2020-12-18,,AMEX_ALLR,9254,3000
PAGO,1244667,2021-03-12,,BSR_TARDIA,6915,11000
MEMO_PAGO_OPERADOR,784710,2020-06-21,2020-06-23,FRANCES_2012,6744,9000
MEMO_PAGO_OPERADOR,783803,2020-06-16,2020-06-18,FRANCES_2012,5078,2280
MEMO_PAGO_OPERADOR,798919,2020-08-31,2020-08-31,FRANCES_2012,8553,2900
MEMO_PAGO_OPERADOR,779712,2020-05-11,2020-05-26,FRANCES_2012,3232,2000
MEMO_PAGO_OPERADOR,841159,2021-03-12,,FRANCES_2012,1901,0
MEMO_PAGO_OPERADOR,796523,2020-08-25,2020-08-26,BSR_TARDIA,2633,2680
MEMO_PAGO_OPERADOR,825370,2020-12-28,2020-12-29,FRANCES_2012,4539,1200
MEMO_PAGO_OPERADOR,800013,2020-09-08,,FRANCES_2012,1505,0
MEMO_PAGO_OPERADOR,862497,2021-06-10,,FRANCES_2012,7880,0
PAGOPOTENCIAL,17088,2020-10-16,,HSBC_LEGALES14,3822,7730
MEMO_PAGO_OPERADOR,752371,2020-01-10,2020-01-13,FRANCES_2012,5337,5200
MEMO_PAGO_OPERADOR,832706,2021-01-26,2021-01-26,FRANCES_2012,4153,4080
MEMO_PAGO_OPERADOR,801898,2020-09-11,2020-09-14,FRANCES_2012,1011,1100
MEMO_PAGO_OPERADOR,807297,2020-10-13,2020-10-13,FRANCES_2012,2026,4000
MEMO_PAGO_OPERADOR,761238,2020-02-18,2020-02-18,FRANCES_2012,5045,3340
MEMO_PAGO_OPERADOR,864126,2021-06-28,2021-06-29,FRANCES_2012,2683,24000
MEMO_PAGO_OPERADOR,819588,2020-11-11,,HSBC_LEGALES_TEMP,7703,0
MEMO_PAGO_OPERADOR,836576,2021-02-11,2021-02-12,BSR_TARDIA,1887,5985
MEMO_PAGO_OPERADOR,771911,2020-04-20,2020-04-21,FRANCES_2012,4161,1000
MEMO_PAGO_OPERADOR,793556,2020-08-07,2020-08-07,FRANCES_2012,7900,35000
MEMO_PAGO_OPERADOR,851846,2021-05-07,2021-05-10,FRANCES_2012,5443,14690
MEMO_PAGO_OPERADOR,811974,2020-11-04,,FRANCES_2012,8776,0
MEMO_PAGO_OPERADOR,838625,2021-03-03,2021-03-04,BSR_TARDIA,9618,3156
MEMO_PAGO_OPERADOR,859508,2021-06-02,2021-06-07,BSR_TARDIA,5517,4300
MEMO_PAGO_OPERADOR,833932,2020-12-14,2021-01-28,FRANCES_2012,1554,7000
MEMO_PAGO_OPERADOR,766319,2020-03-09,2020-03-10,FRANCES_2012,6848,1784
MEMO_PAGO_OPERADOR,851755,2021-05-07,,FRANCES_2012,9741,0
MEMO_PAGO_OPERADOR,832812,2021-01-27,2021-01-27,FRANCES_2012,7217,100
MEMO_PAGO_OPERADOR,780205,2020-05-28,2020-05-28,FRANCES_2012,2510,2000
MEMO_PAGO_OPERADOR,832598,2021-01-25,2021-01-25,FRANCES_2012,7983,5000
MEMO_PAGO_OPERADOR,760828,2020-02-14,2020-10-27,FRANCES_2012,9410,0
MEMO_PAGO_OPERADOR,830502,2021-01-02,2021-01-15,FRANCES_2012,9322,2220
MEMO_PAGO_OPERADOR,766303,2020-03-09,2020-03-10,FRANCES_2012,7053,1530
MEMO_PAGO_OPERADOR,838680,2021-03-03,2021-03-04,FRANCES_2012,2774,1920
MEMO_PAGO_OPERADOR,780013,2020-05-26,2020-05-27,FRANCES_2012,9709,4500
MEMO_PAGO_OPERADOR,764416,2020-03-04,2020-03-09,BSR_TARDIA,1787,4160
MEMO_PAGO_OPERADOR,847536,2021-04-16,2021-04-19,FRANCES_2012,4325,5800
PAGOPOTENCIAL,98297,2020-01-13,,AMEX_PARM,2817,10000
MEMO_PAGO_OPERADOR,763420,2020-02-28,2020-02-28,FRANCES_2012,3059,7000
MEMO_PAGO_OPERADOR,807107,2020-10-07,,FRANCES_2012,2839,0
MEMO_PAGO_OPERADOR,822339,2020-12-11,,HSBC_LEGALES14,5534,0
PAGOPOTENCIAL,60285,2020-07-13,,HSBC_LEGALES_TEMP,2539,31600
PAGOPOTENCIAL,25787,2020-01-31,,AMEX_PNCM,6262,131618.55
MEMO_PAGO_OPERADOR,837545,2021-02-22,2021-02-23,FRANCES_2012,5905,2600
PAGOPOTENCIAL,29997,2020-02-10,,AMEX_PALM,3209,7500
MEMO_PAGO_OPERADOR,779641,2020-05-26,2020-05-26,FRANCES_2012,9421,2610
MEMO_PAGO_OPERADOR,755174,2020-01-20,2020-01-21,FRANCES_2012,1076,800
PAGOPOTENCIAL,112281,2021-02-07,,AMEX_TNLM,2000,3552
MEMO_PAGO_OPERADOR,761588,2020-02-17,2020-02-20,FRANCES_2012,1983,2284
MEMO_PAGO_OPERADOR,779224,2020-05-22,2020-06-04,HSBC_LEGALES14,8937,2850
PAGOPOTENCIAL,16110,2020-10-13,,AMEX_PARM,9650,7000
MEMO_PAGO_OPERADOR,809381,2020-10-19,2020-10-20,FRANCES_2012,4148,3400
MEMO_PAGO_OPERADOR,834389,2021-01-29,,FRANCES_2012,1703,0
MEMO_PAGO_OPERADOR,818442,2020-11-30,2020-11-30,FRANCES_2012,8807,2000
MEMO_PAGO_OPERADOR,806000,2020-10-05,2020-10-08,BSR_TARDIA,3535,11624.84
PAGOPOTENCIAL,29275,2020-02-07,,AMEX_PNCM,7851,20363.92
MEMO_PAGO_OPERADOR,753119,2020-01-14,2020-10-27,FRANCES_2012,8896,0
MEMO_PAGO_OPERADOR,830676,2021-01-15,2021-01-19,FRANCES_2012,4259,7050
MEMO_PAGO_OPERADOR,847405,2021-04-16,2021-04-16,FRANCES_2012,1166,2505
MEMO_PAGO_OPERADOR,823690,2020-12-16,2020-12-16,FRANCES_2012,3983,510
PAGOPOTENCIAL,111942,2021-01-27,,HSBC_2019,5452,3200
MEMO_PAGO_OPERADOR,846083,2021-04-14,2021-04-14,FRANCES_2012,3336,17000
PAGOPOTENCIAL,98920,2020-01-16,,AMEX_TNRM,2180,8906
MEMO_PAGO_OPERADOR,791390,2020-07-27,2020-07-28,FRANCES_2012,9172,1200
MEMO_PAGO_OPERADOR,780940,2020-05-18,2020-06-05,HSBC_LEGALES_TEMP,8400,9000
MEMO_PAGO_OPERADOR,798345,2020-08-28,2020-08-28,FRANCES_2012,5742,3000
MEMO_PAGO_OPERADOR,782494,2020-06-09,2020-06-11,BSR_TARDIA,9413,4500
PAGOPOTENCIAL,69884,2020-03-30,,AMEX_PALM,1566,2000
MEMO_PAGO_OPERADOR,772054,2020-04-21,2020-04-21,FRANCES_2012,9912,2900
MEMO_PAGO_OPERADOR,858915,2021-05-28,2021-05-28,FRANCES_2012,7337,20000
MEMO_PAGO_OPERADOR,804257,2020-09-22,,FRANCES_2012,6432,0
PAGOPOTENCIAL,53554,2020-06-30,,AMEX_PNCM,6660,5000
MEMO_PAGO_OPERADOR,773023,2020-04-24,2020-04-27,FRANCES_2012,9119,2500
MEMO_PAGO_OPERADOR,825087,2020-12-28,2020-12-28,FRANCES_2012,4416,2800
MEMO_PAGO_OPERADOR,838499,2021-02-27,2021-03-03,BSR_TARDIA,3093,5466
MEMO_PAGO_OPERADOR,809477,2020-10-20,2020-10-20,FRANCES_2012,9774,5334
MEMO_PAGO_OPERADOR,790401,2020-07-21,2020-07-22,FRANCES_2012,4277,3834
MEMO_PAGO_OPERADOR,806353,2020-10-07,2020-10-07,FRANCES_2012,1525,4350
MEMO_PAGO_OPERADOR,788488,2020-07-13,2020-07-29,FRANCES_2012,5008,4100
MEMO_PAGO_OPERADOR,830621,2021-01-15,2021-01-18,BSR_TARDIA,2650,12500
MEMO_PAGO_OPERADOR,760693,2020-02-13,2020-02-17,FRANCES_2012,5367,100
MEMO_PAGO_OPERADOR,772387,2020-04-22,2020-04-23,FRANCES_2012,8675,2800
MEMO_PAGO_OPERADOR,802182,2020-09-14,2020-09-15,BSR_TARDIA,4868,3545
OP_BBVA,35,2020-08-31,,FRANCES_2012,8403,107000
MEMO_PAGO_OPERADOR,753622,2020-01-17,2020-01-17,FRANCES_2012,9208,1760
MEMO_PAGO_OPERADOR,806653,2020-10-08,2020-10-08,FRANCES_2012,1781,2667
PAGOPOTENCIAL,112279,2021-02-08,,HSBC_LEGALES14,4592,2000
MEMO_PAGO_OPERADOR,864962,2021-07-05,2021-07-06,FRANCES_2012,8766,2800
MEMO_PAGO_OPERADOR,792016,2020-07-29,2020-08-04,BSR_TARDIA,2115,13000
MEMO_PAGO_OPERADOR,803902,2020-09-23,,FRANCES_2012,2240,0
MEMO_PAGO_OPERADOR,805031,2020-09-29,2020-09-29,FRANCES_2012,8432,2100
MEMO_PAGO_OPERADOR,759445,2020-02-10,2020-02-11,FRANCES_2012,4747,7500
PAGOPOTENCIAL,108825,2020-11-27,,HSBC_LEGALES14,9458,1000
PAGO,1265407,2021-06-24,,BSR_TARDIA,6287,16000
MEMO_PAGO_OPERADOR,757488,2020-01-30,2020-01-31,FRANCES_2012,6166,2000
MEMO_PAGO_OPERADOR,836142,2021-02-08,2021-02-08,FRANCES_2012,4100,2300
PAGOPOTENCIAL,92453,2020-10-01,,HSBC_2019,6665,8200
MEMO_PAGO_OPERADOR,764394,2020-03-02,2020-03-05,FRANCES_2012,7357,1400
MEMO_PAGO_OPERADOR,836472,2021-02-10,2021-02-12,FRANCES_2012,3222,850
MEMO_PAGO_OPERADOR,809690,2020-10-20,2020-10-21,FRANCES_2012,3204,9700
MEMO_PAGO_OPERADOR,853600,2021-05-13,2021-05-14,FRANCES_2012,5204,3000
MEMO_PAGO_OPERADOR,789078,2020-07-15,2020-07-17,FRANCES_2012,5636,1893
MEMO_PAGO_OPERADOR,780329,2020-05-28,2020-05-28,FRANCES_2012,4542,4200
MEMO_PAGO_OPERADOR,760431,2020-02-11,2020-02-14,FRANCES_2012,2972,1940
MEMO_PAGO_OPERADOR,764650,2020-03-04,2020-03-06,FRANCES_2012,5513,600
MEMO_PAGO_OPERADOR,823800,2020-12-14,,FRANCES_2012,9666,0
MEMO_PAGO_OPERADOR,802495,2020-09-15,2020-09-16,FRANCES_2012,3840,2000
MEMO_PAGO_OPERADOR,792166,2020-07-30,2020-10-27,FRANCES_2012,5613,0
PAGOPOTENCIAL,54532,2020-08-27,,AMEX_PALM,9553,30000
MEMO_PAGO_OPERADOR,794778,2020-08-11,2020-08-14,FRANCES_2012,3365,5554
MEMO_PAGO_OPERADOR,868977,2021-07-21,2021-07-21,FRANCES_2012,8835,11500
PAGOPOTENCIAL,100291,2020-01-21,,AMEX_PARM,8286,20000
MEMO_PAGO_OPERADOR,809985,2020-10-22,,FRANCES_2012,7535,0
MEMO_PAGO_OPERADOR,822405,2020-12-14,2020-12-15,FRANCES_2012,6862,3066
MEMO_PAGO_OPERADOR,860805,2021-06-04,2021-06-07,FRANCES_2012,7000,3400
MEMO_PAGO_OPERADOR,774450,2020-05-04,2020-05-06,BSR_TARDIA,2569,9000
PAGOPOTENCIAL,109251,2020-12-09,,AMEX_PNCM,3632,29956.72
MEMO_PAGO_OPERADOR,809685,2020-10-21,2020-10-21,FRANCES_2012,1583,8245
MEMO_PAGO_OPERADOR,802193,2020-09-14,2020-09-16,FRANCES_2012,9277,7000
PAGOPOTENCIAL,101759,2020-01-27,,AMEX_PBRM,4352,574
MEMO_PAGO_OPERADOR,836999,2021-02-17,2021-02-18,FRANCES_2012,4831,10500
MEMO_PAGO_OPERADOR,852019,2021-05-08,2021-05-10,FRANCES_2012,3720,5134
MEMO_PAGO_OPERADOR,825168,2020-12-28,2020-12-28,FRANCES_2012,2483,2700
MEMO_PAGO_OPERADOR,799357,2020-09-03,2020-09-03,FRANCES_2012,5319,1000
MEMO_PAGO_OPERADOR,771642,2020-04-17,2020-04-17,FRANCES_2012,8878,4700
PAGOPOTENCIAL,118450,2021-05-31,,HSBC_LEGALES_TEMP,5531,20700
MEMO_PAGO_OPERADOR,828123,2021-01-12,2021-01-13,FRANCES_2012,9700,6000
MEMO_PAGO_OPERADOR,757591,2020-01-30,2020-01-31,FRANCES_2012,9498,17000
PAGOPOTENCIAL,91651,2020-08-04,,HSBC_LEGALES_TEMP,8246,4250
MEMO_PAGO_OPERADOR,858981,2021-05-28,2021-05-28,FRANCES_2012,9278,4700
MEMO_PAGO_OPERADOR,861238,2021-06-08,2021-06-09,FRANCES_2012,8117,5000
MEMO_PAGO_OPERADOR,788448,2020-07-13,2020-07-15,FRANCES_2012,2317,3300
MEMO_PAGO_OPERADOR,834254,2021-01-29,2021-01-29,FRANCES_2012,3285,2300
MEMO_PAGO_OPERADOR,809102,2020-10-15,2020-10-19,FRANCES_2012,5601,1000
PAGO,1259597,2021-05-28,,BSR_TARDIA,6167,2424
MEMO_PAGO_OPERADOR,790683,2020-07-22,2020-10-27,FRANCES_2012,7742,0
MEMO_PAGO_OPERADOR,848750,2021-04-19,2021-04-20,FRANCES_2012,8036,30000
MEMO_PAGO_OPERADOR,771829,2020-04-20,2020-04-20,FRANCES_2012,4566,1560
MEMO_PAGO_OPERADOR,799159,2020-09-01,2020-09-04,BSR_TARDIA,7018,535.61
MEMO_PAGO_OPERADOR,789742,2020-07-17,2020-07-20,FRANCES_2012,2923,12200
PAGOPOTENCIAL,24475,2020-06-01,,AMEX_PBRM,6403,1132.51
PAGO,1259256,2021-05-27,,BSR_TARDIA,5407,49063
MEMO_PAGO_OPERADOR,759415,2020-02-10,2020-02-14,BSR_TARDIA,2918,2061.02
MEMO_PAGO_OPERADOR,808902,2020-10-15,,HSBC_LEGALES_TEMP,5702,0
MEMO_PAGO_OPERADOR,773840,2020-04-29,2020-04-30,FRANCES_2012,1456,11360
MEMO_PAGO_OPERADOR,762665,2020-02-26,2020-10-27,FRANCES_2012,9090,0
MEMO_PAGO_OPERADOR,760701,2020-02-14,2020-02-17,FRANCES_2012,6302,7301
PAGOPOTENCIAL,51997,2020-03-08,,AMEX_PALM,1532,9975.52
MEMO_PAGO_OPERADOR,786807,2020-06-30,2020-07-02,FRANCES_2012,2792,2500
MEMO_PAGO_OPERADOR,783889,2020-06-12,2020-06-17,FRANCES_2012,5279,1800
PAGOPOTENCIAL,115693,2021-03-22,,AMEX_ALHR,8702,61960
MEMO_PAGO_OPERADOR,862514,2021-06-10,2021-06-10,FRANCES_2012,7259,7600
PAGOPOTENCIAL,30159,2020-06-05,,AMEX_PNCM,9863,57520.33
MEMO_PAGO_OPERADOR,856006,2021-05-18,2021-05-19,FRANCES_2012,6220,18000
MEMO_PAGO_OPERADOR,839186,2021-03-08,,FRANCES_2012,1637,0
MEMO_PAGO_OPERADOR,792863,2020-07-27,2020-08-06,FRANCES_2012,1623,3000
PAGOPOTENCIAL,118265,2021-05-19,,AMEX_PALM,3458,1000
MEMO_PAGO_OPERADOR,794288,2020-08-12,,FRANCES_2012,1290,0
MEMO_PAGO_OPERADOR,863025,2021-06-15,,HSBC_LEGALES_TEMP,2042,0
PAGOPOTENCIAL,96531,2020-09-30,,AMEX_PARM,9266,4740
PAGOPOTENCIAL,108875,2020-11-30,,AMEX_PALM,2209,1800
MEMO_PAGO_OPERADOR,797870,2020-08-24,2020-08-27,FRANCES_2012,7580,1105
PAGOPOTENCIAL,21175,2020-10-23,,AMEX_PARM,8339,18127
MEMO_PAGO_OPERADOR,830718,2021-01-15,2021-01-19,BSR_TARDIA,8316,4537
MEMO_PAGO_OPERADOR,855875,2021-05-17,2021-05-18,FRANCES_2012,1043,2850
PAGOPOTENCIAL,106118,2020-11-09,,AMEX_PARM,8816,10573.01
MEMO_PAGO_OPERADOR,792420,2020-07-31,2020-08-04,BSR_TARDIA,3426,21000
MEMO_PAGO_OPERADOR,759516,2020-02-10,2020-02-11,FRANCES_2012,2748,2800
MEMO_PAGO_OPERADOR,766639,2020-03-11,2020-03-13,HSBC_2019,7953,4432
MEMO_PAGO_OPERADOR,780174,2020-05-28,2020-05-28,FRANCES_2012,9088,8260
MEMO_PAGO_OPERADOR,816850,2020-11-26,2020-11-26,FRANCES_2012,2992,16400
MEMO_PAGO_OPERADOR,822176,2020-12-14,2020-12-15,BSR_TARDIA,2208,6027
PAGOPOTENCIAL,97850,2020-01-07,,AMEX_PBRM,1122,15000
MEMO_PAGO_OPERADOR,793575,2020-08-07,2020-08-10,FRANCES_2012,4637,15000
MEMO_PAGO_OPERADOR,838249,2021-02-26,2021-02-26,FRANCES_2012,8679,1800
PAGOPOTENCIAL,68795,2020-09-15,,HSBC_2019,2869,18700
MEMO_PAGO_OPERADOR,767222,2020-03-12,2020-03-13,FRANCES_2012,7348,6000
MEMO_PAGO_OPERADOR,792936,2020-08-04,2020-08-05,FRANCES_2012,2832,20000
PAGOPOTENCIAL,31887,2020-08-14,,AMEX_PARM,4606,32152.96
